Country,ISO3 Code,Date,Price (EUR/MWhe)_x,YearMonth,Monthly_Avg_Price,Price (EUR/MWhe)_y
Germany,DEU,2022-07-05,317.6,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-06,295.86,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-07,211.04,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-08,304.64,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-09,127.01,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-10,134.82,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-11,378.72,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-12,379.19,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-13,352.03,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-14,362.86,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-15,332.62,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-16,166.31,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-17,229.66,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-18,398.28,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-19,386.2,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-20,339.14,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-21,398.49,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-22,379.22,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-23,325.95,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-24,254.41,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-25,310.78,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-26,321.15,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-27,427.93,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-28,470.98,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-29,440.53,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-30,376.33,2022-07,315.26,315.2625806451613
Germany,DEU,2022-07-31,318.06,2022-07,315.26,315.2625806451613
Germany,DEU,2022-08-01,440.1,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-02,391.73,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-03,385.86,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-04,417.98,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-05,386.27,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-06,276.09,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-07,267.98,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-08,361.67,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-09,357.67,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-10,349.95,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-11,359.47,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-12,427.75,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-13,369.14,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-14,330.57,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-15,408.77,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-16,497.89,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-17,560.57,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-18,568.93,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-19,525.66,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-20,464.0,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-21,390.52,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-22,544.53,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-23,619.65,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-24,634.55,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-25,603.22,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-26,702.91,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-27,583.24,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-28,393.58,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-29,653.57,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-30,655.65,2022-08,469.35,469.3470967741936
Germany,DEU,2022-08-31,620.29,2022-08,469.35,469.3470967741936
Germany,DEU,2022-09-01,582.09,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-02,420.25,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-03,292.94,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-04,310.99,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-05,418.36,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-06,445.68,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-07,465.29,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-08,458.7,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-09,363.93,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-10,382.55,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-11,381.76,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-12,435.53,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-13,387.14,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-14,449.49,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-15,353.99,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-16,220.09,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-17,82.48,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-18,107.67,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-19,339.45,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-20,368.34,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-21,377.07,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-22,405.12,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-23,381.5,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-24,347.2,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-25,301.51,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-26,263.64,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-27,305.52,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-28,397.58,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-29,435.25,2022-09,360.18,360.17966666666666
Germany,DEU,2022-09-30,324.28,2022-09,360.18,360.17966666666666
Germany,DEU,2022-10-01,82.12,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-02,159.94,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-03,186.94,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-04,278.47,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-05,111.27,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-06,114.51,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-07,167.86,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-08,152.84,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-09,151.95,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-10,201.26,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-11,239.34,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-12,273.66,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-13,262.17,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-14,256.97,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-15,146.83,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-16,101.18,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-17,186.21,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-18,179.33,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-19,176.35,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-20,141.93,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-21,164.49,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-22,135.2,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-23,107.61,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-24,107.17,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-25,101.6,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-26,126.54,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-27,117.12,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-28,105.72,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-29,103.8,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-30,118.31,2022-10,157.78,157.7774193548387
Germany,DEU,2022-10-31,132.41,2022-10,157.78,157.7774193548387
Germany,DEU,2022-11-01,74.0,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-02,80.79,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-03,102.07,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-04,185.95,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-05,133.2,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-06,59.66,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-07,76.7,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-08,99.76,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-09,127.85,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-10,134.43,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-11,129.96,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-12,162.94,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-13,138.41,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-14,175.69,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-15,172.04,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-16,147.27,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-17,98.61,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-18,164.91,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-19,216.42,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-20,204.63,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-21,223.99,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-22,198.82,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-23,186.42,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-24,241.23,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-25,260.53,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-26,238.6,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-27,162.65,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-28,284.69,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-29,381.32,2022-11,175.45,175.44733333333335
Germany,DEU,2022-11-30,399.88,2022-11,175.45,175.44733333333335
Germany,DEU,2022-12-01,398.75,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-02,347.57,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-03,271.93,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-04,244.96,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-05,360.45,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-06,395.9,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-07,310.18,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-08,394.53,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-09,419.03,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-10,361.75,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-11,338.18,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-12,430.73,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-13,440.94,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-14,434.36,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-15,434.04,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-16,451.15,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-17,283.83,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-18,197.47,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-19,199.67,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-20,174.85,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-21,215.73,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-22,187.43,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-23,188.84,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-24,117.79,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-25,103.66,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-26,58.2,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-27,97.49,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-28,59.71,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-29,18.73,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-30,19.82,2022-12,256.66,256.658064516129
Germany,DEU,2022-12-31,-1.27,2022-12,256.66,256.658064516129
Germany,DEU,2023-01-01,34.33,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-02,189.96,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-03,143.36,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-04,56.16,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-05,109.95,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-06,117.53,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-07,85.54,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-08,103.65,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-09,181.27,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-10,119.63,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-11,87.41,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-12,68.68,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-13,71.11,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-14,27.65,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-15,30.12,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-16,240.19,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-17,135.04,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-18,152.05,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-19,143.81,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-20,181.5,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-21,150.74,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-22,238.7,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-23,283.38,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-24,217.84,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-25,176.69,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-26,173.98,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-27,173.87,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-28,150.55,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-29,169.44,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-30,79.32,2023-01,135.59,135.58774193548388
Germany,DEU,2023-01-31,109.77,2023-01,135.59,135.58774193548388
Germany,DEU,2023-02-01,92.84,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-02,137.56,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-03,102.24,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-04,147.52,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-05,131.76,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-06,173.0,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-07,173.52,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-08,150.0,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-09,133.09,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-10,124.56,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-11,107.93,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-12,136.63,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-13,163.42,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-14,154.46,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-15,142.61,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-16,136.45,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-17,77.9,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-18,98.04,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-19,112.8,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-20,60.24,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-21,126.17,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-22,148.43,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-23,146.08,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-24,116.51,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-25,89.95,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-26,110.51,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-27,152.74,2023-02,128.39,128.39178571428573
Germany,DEU,2023-02-28,148.01,2023-02,128.39,128.39178571428573
Germany,DEU,2023-03-01,142.67,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-02,144.91,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-03,135.43,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-04,107.44,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-05,122.98,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-06,149.09,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-07,107.54,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-08,138.86,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-09,126.75,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-10,114.25,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-11,100.72,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-12,92.41,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-13,35.62,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-14,75.48,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-15,128.21,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-16,102.7,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-17,94.76,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-18,109.49,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-19,112.57,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-20,125.04,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-21,113.23,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-22,79.8,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-23,74.17,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-24,51.46,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-25,15.68,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-26,73.91,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-27,91.14,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-28,114.47,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-29,115.68,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-30,79.69,2023-03,102.4,102.40032258064515
Germany,DEU,2023-03-31,98.26,2023-03,102.4,102.40032258064515
Germany,DEU,2023-04-01,55.1,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-02,70.92,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-03,114.99,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-04,133.11,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-05,141.55,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-06,121.76,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-07,110.24,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-08,117.24,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-09,102.31,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-10,32.57,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-11,67.54,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-12,107.63,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-13,110.44,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-14,129.0,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-15,105.93,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-16,110.55,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-17,123.46,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-18,107.91,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-19,87.29,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-20,111.53,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-21,89.64,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-22,84.81,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-23,84.5,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-24,105.45,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-25,100.87,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-26,111.51,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-27,111.56,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-28,107.22,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-29,99.24,2023-04,100.83,100.83233333333332
Germany,DEU,2023-04-30,69.1,2023-04,100.83,100.83233333333332
Germany,DEU,2023-05-01,86.48,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-02,107.19,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-03,107.18,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-04,96.58,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-05,97.43,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-06,88.38,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-07,66.61,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-08,96.94,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-09,94.69,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-10,108.4,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-11,115.81,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-12,101.17,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-13,78.17,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-14,73.09,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-15,110.73,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-16,79.13,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-17,80.62,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-18,85.87,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-19,86.31,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-20,44.29,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-21,31.64,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-22,97.4,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-23,72.33,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-24,103.81,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-25,80.34,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-26,70.35,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-27,62.58,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-28,24.14,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-29,22.83,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-30,88.66,2023-05,81.65,81.64741935483872
Germany,DEU,2023-05-31,71.92,2023-05,81.65,81.64741935483872
Germany,DEU,2023-06-01,73.09,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-02,81.11,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-03,55.98,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-04,49.41,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-05,91.17,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-06,99.13,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-07,100.92,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-08,84.58,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-09,86.2,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-10,53.03,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-11,43.1,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-12,96.09,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-13,90.57,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-14,103.98,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-15,121.89,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-16,127.76,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-17,104.26,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-18,90.81,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-19,118.56,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-20,121.09,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-21,124.55,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-22,123.32,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-23,107.58,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-24,82.11,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-25,75.22,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-26,96.96,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-27,100.85,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-28,114.22,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-29,117.64,2023-06,94.84,94.83966666666667
Germany,DEU,2023-06-30,110.01,2023-06,94.84,94.83966666666667
Germany,DEU,2023-07-01,58.12,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-02,-50.13,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-03,56.04,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-04,87.52,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-05,67.34,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-06,108.97,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-07,101.91,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-08,82.97,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-09,89.47,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-10,115.06,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-11,103.85,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-12,88.03,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-13,97.51,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-14,93.98,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-15,31.28,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-16,20.15,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-17,81.29,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-18,107.0,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-19,96.62,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-20,96.89,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-21,104.15,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-22,75.52,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-23,30.11,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-24,92.0,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-25,104.35,2023-07,77.48,77.48258064516129
Germany,DEU,2023-07-26,94.99,2023-07,77.48,77.48258064516129
